0.0,0.7010765351147877,-0.023160000830084237
1.0,0.7069202607221766,-0.023160000830084237
2.0,0.7127639863295654,-0.023160000830084237
3.0,0.7186708284096543,-0.02219252690604999
4.0,0.724622287306652,-0.020541149001232956
5.0,0.7305737462036497,-0.018889771096415924
6.0,0.7365252051006472,-0.01723839319159889
7.0,0.7425335091859756,-0.015487822194356817
8.0,0.7485442067529179,-0.013733074645854739
9.0,0.7545549043198602,-0.011978327097352661
10.0,0.7612873112247739,-0.010223579548850583
11.0,0.7694631368056307,-0.008468832000348505
12.0,0.7776389623864876,-0.006714084451846427
13.0,0.7858147879673445,-0.004959336903344349
14.0,0.7956304649051621,-0.003259327261809344
15.0,0.8061255088337209,-0.001581994753160701
16.0,0.8166205527622796,9.533775548794133e-05
17.0,0.8268167122257138,0.0017700625225866324
18.0,0.833613060898357,0.0034151242295546256
19.0,0.840409409571,0.00506018593652262
20.0,0.8472057582436431,0.0067052476434906125
21.0,0.8540696172949044,0.008350309350458607
22.0,0.8610144888005075,0.0099953710574266
23.0,0.8679593603061106,0.011640432764394592
24.0,0.8749042318117137,0.013285494471362586
25.0,0.8825505033011338,0.015088373959138842
26.0,0.8903421869823208,0.016923971767326573
27.0,0.8981338706635079,0.018759569575514307
28.0,0.9067726793736793,0.020707741742734563
29.0,0.9187576319483389,0.023100582628133273
30.0,0.9307425845229986,0.025493423513531982
31.0,0.9427275370976583,0.02788626439893069
32.0,0.9545667177919424,0.0302791052843294
33.0,0.9662984876270021,0.03267194616972811
34.0,0.978030257462062,0.03506478705512682
35.0,0.9897620272971217,0.037457627940525526
36.0,1.001047733697616,0.0403515755099104
37.0,1.0123097133196761,0.043272177690145616
38.0,1.023571692941736,0.04619277987038083
39.0,1.0344315552112662,0.0491361497327501
40.0,1.044449484273937,0.05212718942958754
41.0,1.0544674133366077,0.055118229126424965
42.0,1.0644853423992784,0.0581092688232624
43.0,1.0734373177243857,0.06204140371407994
44.0,1.0819258349027263,0.06638271042836712
45.0,1.090414352081067,0.07072401714265429
46.0,1.0987411654440815,0.07515716389367186
47.0,1.1049427286628104,0.08079735112743211
48.0,1.1111442918815393,0.08643753836119236
49.0,1.1173458551002682,0.09207772559495261
50.0,1.123547418318997,0.09777017123488423
51.0,1.1297489815377257,0.10352793988253002
52.0,1.1359505447564546,0.10928570853017582
53.0,1.1421521079751833,0.11504347717782162
54.0,1.145438934696598,0.1203293282839944
55.0,1.1480780421963874,0.1255103088253954
56.0,1.1507171496961768,0.1306912893667964
57.0,1.1522088862377153,0.13557954005079625
58.0,1.148869587165565,0.13923524396679113
59.0,1.1455302880934146,0.142890947882786
60.0,1.1421909890212643,0.14654665179878087
61.0,1.1378553380725211,0.150189828109098
62.0,1.1327546312185373,0.1538233850079126
63.0,1.1276539243645531,0.1574569419067272
64.0,1.1225532175105692,0.1610904988055418
65.0,1.1112648432602765,0.16468242327688085
66.0,1.0995772646618347,0.16827166178515696
67.0,1.0878896860633929,0.17186090029343307
68.0,1.075112239274824,0.1754501388017092
69.0,1.0599441138756538,0.1790393773099854
70.0,1.0447759884764833,0.18262861581826162
71.0,1.0296078630773131,0.1862178543265378
72.0,1.0111588440192614,0.18888607055902998
73.0,0.991214123440249,0.19113440898932652
74.0,0.9712694028612365,0.19338274741962305
75.0,0.9509049769701412,0.19562775782798472
76.0,0.9240351187417601,0.19782118389635586
77.0,0.8971652605133791,0.20001460996472703
78.0,0.870295402284998,0.2022080360330982
79.0,0.8454395677545075,0.20351447590244598
80.0,0.8232066478073164,0.20366577095446087
81.0,0.8009737278601254,0.20381706600647578
82.0,0.7787408079129344,0.2039683610584907
83.0,0.7416856102224232,0.20133867386245477
84.0,0.7011101215678741,0.19804850338250687
85.0,0.6605346329133249,0.19475833290255898
86.0,0.6190354087054731,0.18905993770293184
87.0,0.57337937450776,0.17252453126474854
88.0,0.5277233403100468,0.15598912482656524
89.0,0.4820673061123336,0.13945371838838194
90.0,0.4390653701730936,0.12540248266147097
91.0,0.39818671284063234,0.11333858350357798
92.0,0.357308055508171,0.10127468434568497
93.0,0.31642939817570975,0.08921078518779198
94.0,0.2820624951695872,0.07958858279620024
95.0,0.2481910517317728,0.07015216168030527
96.0,0.21431960829395844,0.0607157405644103
97.0,0.1820459627356607,0.05201956799525734
98.0,0.15344725230025105,0.045025967083610945
99.0,0.12484854186484139,0.03803236617196455
100.0,0.09624983142943173,0.03103876526031816
101.0,0.07930261001803887,0.02340734417227574
102.0,0.06792027888677364,0.01547129255222327
103.0,0.05653794775550841,0.0075352409321707975
104.0,0.04522452528350195,0.0
105.0,0.03520658560555948,0.0
106.0,0.025188645927617014,0.0
107.0,0.015170706249674544,0.0
108.0,0.008302752375926302,0.0
109.0,0.005709779236441436,0.0
110.0,0.003116806096956571,0.0
111.0,0.0005238329574717045,0.0
112.0,0.0,0.0
113.0,0.0,0.0
114.0,0.0,0.0
115.0,0.0,0.0
116.0,0.0,0.0
117.0,0.0,0.0
118.0,0.0,0.0
119.0,0.0,0.0
120.0,0.0,0.0
121.0,0.0,0.0
122.0,0.0,0.0
123.0,0.0,0.0
124.0,0.0,0.0
125.0,0.0,0.0
126.0,0.0,0.0
127.0,0.0,0.0
128.0,0.0,0.0
129.0,0.0,0.0
130.0,0.0,0.0
131.0,0.0,0.0
132.0,0.0,0.0
133.0,0.0,0.0
134.0,0.0,0.0
135.0,0.0,0.0
136.0,0.0,0.0
137.0,0.0,0.0
138.0,0.0,0.0
139.0,0.0,0.0
140.0,0.0,0.0
141.0,0.0,0.0
142.0,0.0,0.0
143.0,0.0,0.0
144.0,0.0,0.0
145.0,0.0,0.0
146.0,0.0,0.0
147.0,0.0,0.0
148.0,0.0,0.0
149.0,0.0,0.0
150.0,0.0,0.0
151.0,0.0,0.0
152.0,0.0,0.0
153.0,0.0,0.0
154.0,0.0,0.0
155.0,0.0,0.0
156.0,0.0,0.0
